date,hour,range_bps,flagged,class_hl,n_hl,maxsil_hl,class_binance,n_binance,maxsil_binance,class_okx,n_okx,maxsil_okx,usable,synthetic_caught,peak_ms_hl_binance,peak_corr_hl_binance,index_hl_binance,nret_hl_binance,peak_ms_okx_binance,peak_corr_okx_binance,index_okx_binance,nret_okx_binance
2026-07-22,14,157.0,0,complete,11861,0,complete,25168,0,complete,18032,0,1,1,575.0,0.8831,0.326,3732,25.0,0.5862,0.1349,9425
2026-07-22,15,135.8,0,complete,11979,0,complete,23131,0,complete,15940,0,1,1,575.0,0.9314,0.3348,4160,25.0,0.6068,0.1292,8599
2026-07-22,16,158.4,0,complete,25498,0,complete,41540,0,complete,29132,0,1,1,575.0,0.6274,0.5587,6700,25.0,0.4835,0.1079,13847
2026-07-22,17,320.9,0,complete,29390,0,complete,47970,0,complete,37524,0,1,1,625.0,0.4113,0.6084,7023,25.0,0.358,0.0137,16799
2026-07-22,18,179.3,0,complete,17433,0,complete,28842,0,complete,23328,0,1,1,525.0,0.8497,0.533,5648,25.0,0.5768,0.0399,12008
2026-07-22,19,140.7,0,complete,14557,0,complete,24949,0,complete,19480,0,1,1,525.0,0.8422,0.4777,4448,25.0,0.5512,0.1146,10167
2026-07-22,20,159.7,0,complete,11494,0,complete,22035,0,complete,15871,0,1,1,575.0,0.9626,0.554,3794,25.0,0.6264,0.0804,8396
2026-07-22,21,83.5,0,complete,6803,0,complete,10161,0,complete,7601,0,1,1,575.0,0.9788,0.3764,2714,25.0,0.5892,0.0675,3915
2026-07-22,22,97.2,0,complete,8562,0,complete,12203,0,complete,7919,0,1,1,575.0,0.9349,0.4233,3276,25.0,0.5659,0.2078,4274
2026-07-22,23,98.5,0,complete,5987,0,complete,12077,0,complete,8173,0,1,1,575.0,1.0546,0.3783,2743,25.0,0.6291,0.1465,4562
2026-07-23,0,77.5,0,complete,6009,0,complete,13097,0,complete,9336,0,1,1,575.0,1.0268,0.26,2740,25.0,0.6494,0.1251,5585
2026-07-23,1,89.1,0,complete,7108,0,complete,15077,0,complete,11374,0,1,1,475.0,0.9286,0.3372,2837,25.0,0.5725,0.1319,6418
2026-07-23,2,94.8,0,complete,9140,0,complete,14331,0,complete,10060,0,1,1,525.0,0.9294,0.4236,3186,25.0,0.504,0.0579,5254
2026-07-23,3,70.4,0,complete,4785,0,complete,11815,0,complete,8216,0,1,1,500.0,1.0943,0.185,1865,25.0,0.6647,0.054,4568
2026-07-23,4,90.6,0,complete,5240,0,complete,16240,0,complete,10162,0,1,1,475.0,0.9768,0.2152,1899,25.0,0.5389,0.156,5709
2026-07-23,5,90.0,0,complete,4512,0,complete,13881,0,complete,7175,0,1,1,575.0,1.0051,0.1849,2057,25.0,0.5842,0.1432,4014
2026-07-23,6,87.7,0,complete,6254,0,complete,13619,0,complete,7302,0,1,1,500.0,1.091,0.4542,2184,25.0,0.579,0.1298,4263
2026-07-23,7,134.9,0,complete,6905,0,complete,18331,0,complete,11782,0,1,1,625.0,0.8665,0.4125,2293,25.0,0.5884,0.1665,7207
2026-07-23,8,74.6,0,complete,4927,0,complete,13427,0,complete,7945,0,1,1,650.0,0.9129,0.3168,1713,25.0,0.5495,0.1803,4858
2026-07-23,9,49.3,0,complete,4119,0,complete,11944,0,complete,6532,0,1,1,525.0,0.9323,0.2584,1581,25.0,0.5713,0.2609,4100
2026-07-23,10,42.6,0,complete,3694,0,complete,12432,0,complete,6477,0,1,1,900.0,0.8808,0.302,1507,25.0,0.5794,0.1649,3976
2026-07-23,11,96.1,0,complete,6756,0,complete,12620,0,complete,8301,0,1,1,575.0,0.9896,0.3554,2180,25.0,0.5894,0.204,5049
2026-07-23,12,131.0,0,complete,9713,0,complete,25121,0,complete,16792,0,1,1,550.0,0.8137,0.5383,3187,25.0,0.487,0.0854,9363
2026-07-23,13,154.2,0,complete,17028,0,complete,36077,0,complete,27422,0,1,1,550.0,0.7524,0.5352,4622,25.0,0.5195,0.0957,15480
2026-07-23,14,184.6,0,complete,14058,0,complete,31295,0,complete,20195,0,1,1,500.0,0.7216,0.4262,4350,25.0,0.5052,0.142,11435
2026-07-23,15,92.4,0,complete,8332,0,complete,22997,0,complete,14954,0,1,1,600.0,0.923,0.4013,3226,25.0,0.6579,0.1667,9112
2026-07-23,16,177.0,0,complete,16251,0,complete,24741,0,complete,18921,0,1,1,550.0,0.7132,0.536,5038,25.0,0.5061,0.135,10848
2026-07-23,17,114.5,0,complete,11646,0,complete,21816,0,complete,14253,0,1,1,550.0,0.8641,0.3872,3412,25.0,0.6408,0.1603,8514
2026-07-23,18,185.7,0,complete,14125,0,complete,26530,0,complete,17409,0,1,1,475.0,0.5795,0.4719,3891,25.0,0.4043,0.2085,9599
2026-07-23,19,182.2,0,complete,11600,0,complete,20507,0,complete,14926,0,1,1,550.0,0.7995,0.3696,3198,25.0,0.5989,0.1559,8745
2026-07-23,20,85.8,0,complete,6930,0,complete,16329,0,complete,9943,0,1,1,525.0,1.0065,0.3383,2285,25.0,0.6448,0.0922,6162
2026-07-23,21,178.0,0,complete,10757,0,complete,20072,0,complete,12144,0,1,1,575.0,0.8017,0.3666,3304,25.0,0.5194,0.0301,7117
2026-07-23,22,93.5,0,complete,12277,0,complete,22513,0,complete,15513,0,1,1,525.0,0.7298,0.3712,3673,25.0,0.46,0.0281,8644
2026-07-23,23,99.8,0,complete,9186,0,complete,14946,0,complete,9393,0,1,1,650.0,0.8925,0.3113,2624,25.0,0.657,-0.0254,5787
2026-07-24,0,70.7,0,complete,9638,0,complete,17990,0,complete,11448,0,1,1,475.0,0.9468,0.3739,3449,25.0,0.5655,-0.0156,7337
